,경찰서,경찰_주소,lat,lng
535,영광,전라남도 영광군 영광읍 천년로13길 29,35.2756115,126.5065378
536,화순,전라남도 화순군 화순읍 충의로 152,35.0544754,126.9930103
537,영암,전라남도 영암군 삼호읍 대불주거로 188,34.755288,126.4563582
538,강진,전라남도 강진군 강진읍 목리길 20,34.6370821,126.7755011
539,완도,전라남도 완도군 완도읍 개포로 113,34.3170781,126.7418428
540,포항남부,경상북도 포항시 남구 대잠길 15 ,36.0110864,129.3380087
541,포항남부,경상북도 포항시 남구 상공로 84,36.0225463,129.3689366
542,구미,경상북도 구미시 금오대로 482,36.085566,128.3604579
543,구미,경상북도 구미시 원남로2길 26,36.1303456,128.3204935
544,구미,경상북도 구미시 경은로 56,36.1150962,128.3379839
545,구미,경상북도 구미시 문장로 119,36.1350765,128.3324243
546,경산,경상북도 경산시 성암로 27,35.8194833,128.7236579
547,안동,경상북도 안동시  경동로 690 ,36.5502146,128.7746105
548,안동,경상북도 안동시  경동로 278,36.5502146,128.7746105
549,안동,경상북도 안동시  태화2길 7,36.5628045,128.7116284
550,안동,경상북도 안동시 광명로 7,36.5667639,128.7245656
551,김천,경상북도 김천시 영남대로 2009 ,36.0886275,128.2452536
552,김천,경상북도 김천시 송설로 106,36.1238285,128.0944802
553,김천,경상북도 김천시 대학로 129,36.1359812,128.0937651
554,김천,경상북도 김천시 혁신6로 75,36.124126,128.185174
555,영주,경상북도 영주시 선비로 66 신영주지구대,0.0,0.0
556,영주,경상북도 영주시 선비로 205 서부지구대,0.0,0.0
557,영주,경상북도 영주시 원당로 228 동부지구대,36.8294168,128.6352515
558,영천,경상북도 영천시 창신2길13,0.0,0.0
559,영천,경상북도 영천시 완산2길 43,0.0,0.0
560,상주,경상북도 상주시 상서문로 63 ,0.0,0.0
561,상주,경상북도 상주시 중앙로 371 ,36.4169223,128.1555879
562,칠곡,경상북도 칠곡군 왜관읍 2번도로길 33,35.9986879,128.3973281
563,칠곡,경상북도 칠곡군 석적읍 석적로 965,36.0781795,128.399618
564,칠곡,경상북도 칠곡군 북삼읍 인평1길 2,36.0622306,128.3383771
565,의성,경상북도 의성군 의성읍 충효로 65,0.0,0.0
566,예천,경상북도 예천군 예천읍 충효로 198,36.6512998,128.4553842
567,예천,경상북도 예천군 호명면 호명로 547번지,0.0,0.0
568,성주,경상북도 성주군 성주읍 성밖숲길 151,35.9140651,128.2859558
569,고령,경상북도 고령군 대가야읍 시장길 1길 5,0.0,0.0
570,창원중부,경상남도 창원시 성산구  신사로45번길 35,35.2275862,128.6926822
571,창원중부,경상남도 창원시 성산구  원이대로863번길 22 ,35.2084122,128.69749345000002
572,창원서부,경상남도 창원시 의창구 원이대로261번길 16-19,35.2443812,128.6510299
573,마산중부,경상남도 창원시 마산합포구  문화남5길 52,35.1844524,128.5575471
574,마산동부,경상남도 창원시 마산회원구  합성남8길 21,35.2384536,128.585638
575,마산동부,경상남도 창원시 마산회원구  양덕동2길 6 양덕파출소,0.0,0.0
576,진주,경상남도 진주시  비봉로33번길 2 ,35.1937774,128.0806351
577,진주,경상남도 진주시  동진로 263,35.1804271,128.119946
578,진주,경상남도 진주시  창렬로7번길 14,35.189601,128.0720928
579,진주,경상남도 진주시  평거로 42,35.1738505,128.0651947
580,진주,경상남도 진주시  대신로 323-6,35.18938,128.1161575
581,김해중부,경상남도 김해시 내외중앙로 118,35.24024045,128.868322370716
582,김해중부,김해시 삼안로217번길 32,35.246751,128.907862
583,김해중부,경상남도 김해시 해반천로168번길 8,35.2629053,128.8680777749606
584,김해중부,경상남도 김해시 가락로 30 ,35.22912,128.8825235
585,김해서부,경상남도 김해시  계동로 102번길 19,0.0,0.0
586,양산,경상남도 양산시 물금읍 가촌로 61,35.322163,128.9945524
587,거제,경상남도 거제시  고현천로 135,34.8807654,128.6306711
588,거제,경상남도 거제시  옥포로22길 21,34.89547535,128.69299132895244
589,거제,경상남도 거제시  장평1로 154,34.8918792,128.6043774237877
590,거제,경상남도 거제시  장승로 109,34.8644326,128.72289218629146
591,거제,경상남도 거제시  아주로 47,34.8646402,128.68978975
592,진해,경상남도 창원시 진해구  덕산로 36번길 9 덕산지구대,0.0,0.0
593,진해,경상남도 창원시 진해구  용원로41번길 12 용원파출소,35.1007058,128.8143439
594,통영,경상남도 통영시 광도면 죽림3로 25,0.0,0.0
595,통영,경상남도 통영시  무전대로 40,34.8597871,128.42502729511781
596,통영,경상남도 통영시  운하2길 17,0.0,0.0
597,통영,경상남도 통영시  중앙로 170,34.8466678,128.4242853
598,사천,경상남도 사천시  중앙로 89(동금동),0.0,0.0
599,사천,경상남도 사천시 사천읍 평화2길 31(평화리),0.0,0.0
600,밀양,경상남도 밀양시 상남면 밀양대로 1881,35.3980506,128.7506317
601,거창,경상남도 거창군 거창읍 중앙로1길 20-5,35.6881118,127.9142995
602,합천,경상남도 합천군 합천읍 충효로 106-5,35.5698987,128.1625405
603,창녕,경상남도 창녕군 영산면 영산계성로 96,35.4597458,128.525787
604,고성,경상남도 고성군 대가면 대가로 27,34.9839665,128.3184159
605,남해,경상남도 남해군 남해읍 화전로96번길 30 중앙지구대,34.8397765,127.8971184
606,산청,경상남도 산청군 산청읍 중앙로 34 ,35.4148025,127.8780817
607,함안,경상남도 함안군 가야읍 가야로 24,35.2769815,128.4038204
608,함안,경상남도 함안군 칠원읍 구성길 9,0.0,0.0
609,의령,경남 의령군 의령읍 의병로 176,35.318861,128.2559412
610,제주동부,제주특별자치도 제주시  북성로 3,33.51546785,126.5239406033325
611,제주동부,제주특별자치도 제주시  연신로 6,33.5000439,126.5437617
612,제주동부,제주특별자치도 제주시  서광로 182,33.499627200000006,126.5158135747537
613,제주동부,제주특별자치도 제주시  일주동로 397,33.5217292,126.5874543
614,제주서부,제주특별자치도 제주시  신대로 97,33.4845859,126.4963428
615,제주서부,제주특별자치도 제주시  광평동로 4,33.4812093,126.4720263
616,제주서귀포,제주특별자치도 서귀포시  태평로 552,33.2526848,126.575818
